,index,brand,ultra_hd,full_hd,Price,Rating,inches,display_type,wifi,rom,hdmi_port,value_score,smart_features,Company_amazon,Company_croma,Company_flipkart,brand_score,ppi,resolution_width,resolution_height,fast_charging,ram,usb_port,Spec_Score,size_category,charging_category
686,687,infinix,1,0,32999,4.15,55.0,qled,1,22.4,1,0.005910785175308343,4.0,0.0,0.0,1.0,6.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0
687,688,lg,1,0,54990,4.0,55.0,led,1,22.4,1,0.0037825059101654845,4.0,0.0,0.0,1.0,10.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
688,689,thomson,1,0,51999,4.25,65.0,qled,1,22.4,1,0.004086617050327891,4.0,0.0,0.0,1.0,7.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0
689,690,lg,1,0,66990,4.75,65.0,led,1,22.4,1,0.0038289296909986563,4.0,0.0,0.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
690,691,vu,1,0,39490,4.45,55.0,led,1,16.0,1,0.007211952393010889,4.0,1.0,0.0,0.0,7.0,3.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,2.0
691,692,lg,1,0,44990,4.0,55.0,led,1,19.2,1,0.004000889086463659,4.0,0.0,0.0,1.0,10.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
692,693,lg,1,0,32990,4.05,43.0,led,1,22.4,1,0.005156107911488329,4.0,0.0,1.0,0.0,10.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0
693,694,lg,1,0,33999,4.0,43.0,led,1,19.2,1,0.005058972322715374,4.0,0.0,1.0,0.0,10.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0
694,695,lg,1,0,43990,4.65,55.0,led,1,19.2,1,0.004545351216185497,3.0,0.0,1.0,0.0,10.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0
695,696,lg,0,1,21518,4.15,32.0,led,1,16.0,1,0.006750162654521796,3.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0
696,697,infinix,0,0,7999,4.4,32.0,led,1,16.0,1,0.017052131516439556,4.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0
697,698,lg,1,0,28999,4.25,43.0,led,1,19.2,1,0.006155384668436843,3.0,0.0,0.0,1.0,10.0,4.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0
698,699,tcl,1,0,49990,4.05,65.0,led,1,25.6,1,0.0037267453490698135,3.0,0.0,0.0,1.0,8.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0
699,700,samsung,1,0,179980,4.2,65.0,qled,1,19.2,1,0.0015635070563395936,5.0,0.0,0.0,1.0,10.0,4.0,1.0,2.0,3.0,0.0,1.0,4.0,1.0,1.0
700,701,sony,1,0,59990,4.7,43.0,led,1,19.2,1,0.0036039339889981665,4.0,0.0,0.0,1.0,10.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
701,702,samsung,1,0,31999,4.35,43.0,led,1,19.2,1,0.005845495171724116,3.0,0.0,0.0,1.0,10.0,4.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0
702,703,lg,0,1,31490,4.05,32.0,led,1,19.2,1,0.004758653540806605,3.0,0.0,0.0,1.0,10.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
703,704,sony,1,0,74990,4.6,65.0,led,1,22.4,1,0.0033124416588878516,4.0,0.0,0.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
704,705,lg,0,0,13790,4.15,32.0,led,1,16.0,1,0.011134880348078318,3.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
705,706,xiaomi,0,0,11999,4.15,32.0,led,1,16.0,1,0.011759313276106345,4.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
706,707,samsung,1,0,35000,4.05,43.0,led,1,22.4,1,0.00486,4.0,1.0,0.0,0.0,10.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0
707,708,samsung,1,0,114990,4.3,65.0,qled,1,19.2,1,0.0023184624749978257,4.0,0.0,0.0,1.0,10.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0
708,709,samsung,1,0,54990,4.0,55.0,qled,1,19.2,1,0.004000727404982724,4.0,0.0,0.0,1.0,10.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
709,710,samsung,1,0,129990,4.1,65.0,qled,1,19.2,1,0.001860912377875221,4.0,0.0,0.0,1.0,10.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0
710,711,samsung,1,0,45990,4.25,55.0,led,1,22.4,1,0.004066101326375299,4.0,1.0,0.0,0.0,10.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
711,712,samsung,1,0,94990,4.25,75.0,led,1,25.6,1,0.002550268449310454,3.0,0.0,0.0,1.0,10.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0
712,713,foxsky,1,0,24999,4.25,50.0,led,1,25.6,1,0.006630265210608425,4.0,1.0,0.0,0.0,4.0,4.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0
713,714,thomson,1,0,30999,4.25,54.72,led,1,22.4,1,0.005895351462950418,4.0,0.0,0.0,1.0,7.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0
714,715,tseries,0,0,7389,4.75,23.62,led,0,16.0,1,0.012856949519556097,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
715,716,lg,1,0,69990,4.65,65.0,led,1,19.2,1,0.0035212173167595375,4.0,0.0,0.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
716,717,lg,1,0,89990,4.6,55.0,oled,1,32.0,1,0.00327147460828981,4.0,0.0,0.0,1.0,10.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0
717,718,foxsky,0,1,12999,4.7,43.0,led,1,19.2,1,0.013016385875836605,4.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0
718,719,samsung,1,0,59990,4.4,55.0,qled,1,25.6,1,0.004180696782797133,4.0,0.0,0.0,1.0,10.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0
719,720,samsung,1,0,54990,4.0,50.0,qled,1,19.2,1,0.0038552464084378978,4.0,0.0,0.0,1.0,10.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
720,721,samsung,1,0,79990,4.05,65.0,led,1,19.2,1,0.0030885110638829852,4.0,0.0,0.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0
721,722,samsung,1,0,114990,4.75,65.0,qled,1,19.2,1,0.002561092268892947,4.0,0.0,0.0,1.0,10.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0
722,723,samsung,1,0,74990,4.65,55.0,qled,1,22.4,1,0.003472462995066009,4.0,0.0,0.0,1.0,10.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0
723,724,samsung,1,0,33990,4.45,43.0,led,1,19.2,1,0.005629596940276552,3.0,0.0,0.0,1.0,10.0,4.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0
724,725,samsung,1,0,89990,4.1,75.0,led,1,22.4,1,0.002551394599399933,4.0,0.0,0.0,1.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
725,726,samsung,1,0,43990,4.3,55.0,led,1,19.2,1,0.004496476471925437,3.0,0.0,0.0,1.0,10.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0
726,727,samsung,1,0,32990,4.25,43.0,led,1,19.2,1,0.005539557441648984,3.0,0.0,0.0,1.0,10.0,4.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0
727,728,compaq,0,0,9999,4.35,32.0,led,1,16.0,1,0.015226522652265227,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0
728,729,lg,1,0,59999,4.75,65.0,led,1,22.4,1,0.004116735278921316,4.0,0.0,0.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
729,730,samsung,1,0,33990,4.35,43.0,led,1,19.2,1,0.005503089143865842,4.0,0.0,0.0,1.0,10.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
730,731,samsung,0,0,15212,4.15,32.0,led,0,16.0,1,0.006001840652116751,2.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
731,732,xiaomi,1,0,38626,4.35,55.0,led,1,25.6,1,0.0052930668461657945,4.0,0.0,0.0,1.0,8.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
732,733,samsung,0,0,22499,4.4,32.0,led,1,16.0,1,0.00606249166629628,3.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
733,734,lg,0,1,34420,4.05,43.0,led,1,19.2,1,0.004588901801278326,3.0,0.0,0.0,1.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
734,735,lg,1,0,124999,4.25,75.0,led,1,16.0,1,0.002006016048128385,5.0,0.0,0.0,1.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0
735,736,samsung,1,0,128999,4.05,55.0,qled,1,28.8,1,0.0017895487561919083,4.0,0.0,0.0,1.0,10.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0
736,737,rgl,0,1,9006,4.6,32.0,led,1,19.2,1,0.015323117921385743,4.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0
737,738,xiaomi,0,0,12999,4.35,32.0,led,1,16.0,1,0.01137779829217632,4.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
738,739,lg,1,0,89999,4.6,65.0,led,1,19.2,1,0.0028111423460260667,4.0,0.0,0.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
739,740,lloyd,1,0,28599,4.45,43.0,qled,1,19.2,1,0.00715759292282947,4.0,0.0,0.0,1.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
740,741,ifflacon,1,0,34999,4.45,55.0,led,1,22.4,1,0.006357324494985571,3.0,0.0,0.0,1.0,,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0
741,742,lg,1,0,97990,4.25,75.0,led,1,22.4,1,0.0028625369935707727,3.0,0.0,1.0,0.0,10.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0
742,743,tcl,1,0,79990,4.75,75.0,qled,1,16.0,1,0.003919239904988123,3.0,1.0,0.0,0.0,8.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0
743,744,sansui,0,1,23990,4.2,43.0,led,1,19.2,1,0.006827844935389746,4.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0
744,745,samsung,1,0,44290,4.1,50.0,led,1,25.6,1,0.005184014450214495,3.0,0.0,1.0,0.0,10.0,4.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0
745,746,samsung,1,0,240990,4.1,65.0,micro,1,41.6,1,0.0013610523258226483,4.0,0.0,1.0,0.0,10.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,0.0
746,747,samsung,1,0,77590,4.55,65.0,led,1,28.8,1,0.003694419383941229,3.0,0.0,1.0,0.0,10.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,2.0
747,748,samsung,1,0,54490,4.4,43.0,qled,1,19.2,1,0.004441181868232703,4.0,0.0,1.0,0.0,10.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0
748,749,samsung,1,0,62999,4.4,65.0,led,1,28.8,1,0.004190542707027096,3.0,0.0,0.0,1.0,10.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,2.0
749,750,samsung,1,0,37990,4.25,43.0,led,1,22.4,1,0.005817320347459858,3.0,0.0,1.0,0.0,10.0,4.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0
750,751,tcl,1,0,67999,4.6,65.0,qled,1,32.0,1,0.004735363755349343,3.0,0.0,0.0,1.0,8.0,2.0,1.0,2.0,2.0,2.0,0.0,4.0,1.0,1.0
751,752,tseries,0,1,20099,4.75,43.0,led,1,19.2,1,0.008980546295835614,4.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0
752,753,hisense,0,0,13999,4.7,32.0,qled,1,16.0,1,0.013429530680762912,4.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0
753,754,lg,1,0,72790,4.45,65.0,led,1,19.2,1,0.0037903558181068835,3.0,0.0,1.0,0.0,10.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0
754,755,lg,1,0,67999,4.15,65.0,led,1,25.6,1,0.003600788246885984,3.0,1.0,0.0,0.0,10.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0
755,756,croma,0,0,13490,4.0,32.0,led,1,16.0,1,0.01156412157153447,4.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
756,757,realme,0,1,21899,4.55,43.0,led,1,19.2,1,0.008726425864194712,4.0,0.0,0.0,1.0,7.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0
757,758,toshiba,1,0,27990,4.25,43.0,led,1,25.6,1,0.0074401571989996425,4.0,1.0,0.0,0.0,8.0,4.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0
758,759,hisense,1,0,49990,4.2,65.0,led,1,22.4,1,0.0047049409881976395,4.0,1.0,0.0,0.0,8.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0
759,760,samsung,1,0,96889,4.65,65.0,qled,1,19.2,1,0.0032635283675133404,4.0,1.0,0.0,0.0,10.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0
760,761,toshiba,1,0,31990,4.55,50.0,led,1,22.4,1,0.007253829321663019,5.0,1.0,0.0,0.0,8.0,4.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0
761,762,samsung,1,0,86990,4.5,75.0,led,1,22.4,1,0.003465915622485343,3.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,2.0
762,763,samsung,1,0,180990,4.5,55.0,oled,1,41.6,1,0.0020387866732968674,5.0,0.0,1.0,0.0,10.0,3.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,0.0
763,764,samsung,1,0,102490,4.25,75.0,led,1,22.4,1,0.002778319836081569,3.0,0.0,1.0,0.0,10.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,2.0
764,765,samsung,1,0,107999,4.55,55.0,oled,1,38.4,1,0.0031597514791803626,4.0,0.0,0.0,1.0,10.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0
765,766,samsung,1,0,219990,4.55,65.0,oled,1,41.6,1,0.0017373516978044456,5.0,1.0,0.0,0.0,10.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,0.0
766,767,samsung,1,0,570990,4.4,100.0,qled,1,44.8,1,0.0006318849717157919,4.0,0.0,1.0,0.0,10.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,2.0
767,768,samsung,1,0,124990,4.2,65.0,qled,1,19.2,1,0.0022177774221937754,4.0,0.0,1.0,0.0,10.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0
768,769,toshiba,0,1,24990,4.35,43.0,qled,1,19.2,1,0.00783313325330132,4.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0
769,770,hisense,1,0,35990,4.15,55.0,led,1,22.4,1,0.006226729647124202,4.0,1.0,0.0,0.0,8.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0
770,771,motorola,0,1,22499,4.3,43.0,qled,1,19.2,1,0.008791501844526423,4.0,0.0,0.0,1.0,7.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0
771,772,croma,1,0,41990,4.65,55.0,qled,1,32.0,1,0.006312217194570136,4.0,0.0,1.0,0.0,6.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0
772,773,coocaa,1,0,63999,4.35,75.0,miniled,1,32.0,1,0.004689917029953593,4.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0
773,774,akai,0,0,12980,4.4,32.0,led,1,16.0,1,0.011864406779661017,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
774,775,onida,1,0,32999,4.55,55.0,qled,1,22.4,1,0.006342616442922513,4.0,1.0,0.0,0.0,6.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
775,776,samsung,1,0,291490,4.0,98.0,qled,1,38.4,1,0.0009743044358297026,3.0,0.0,1.0,0.0,10.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,0.0,2.0
776,777,bush,1,0,25499,4.0,55.0,led,1,19.2,1,0.006745362563237774,4.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
777,778,bush,0,1,14999,4.2,43.0,led,1,19.2,1,0.010080672044802988,4.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0
778,779,haier,0,1,26980,4.5,43.0,led,1,19.2,1,0.00650481838398814,4.0,0.0,0.0,1.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0
779,780,realme,1,0,97499,4.3,85.0,qled,1,32.0,1,0.003175417183765987,4.0,0.0,0.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,0.0,2.0
780,781,realme,1,0,44499,4.45,65.0,qled,1,32.0,1,0.005900132587249152,4.0,0.0,0.0,1.0,7.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0
781,782,onida,1,0,27799,4.6,43.0,qled,1,25.6,1,0.008273678909313284,4.0,0.0,0.0,1.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
782,783,onida,1,0,26499,4.75,43.0,led,1,22.4,1,0.00878335031510623,3.0,0.0,0.0,1.0,6.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0
783,784,onida,1,0,32499,4.35,50.0,qled,1,22.4,1,0.006960214160435706,4.0,0.0,0.0,1.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
784,785,realme,0,0,11199,4.6,32.0,qled,1,16.0,1,0.015197785516563977,4.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
785,786,rgl,1,0,21986,4.45,43.0,led,1,25.6,1,0.007893659601564632,4.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0
786,787,rgl,0,1,18987,4.55,43.0,led,0,19.2,1,0.007189129404329278,3.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0
787,788,rgl,1,0,37006,4.75,55.0,led,0,25.6,1,0.0053910176728098145,3.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0
788,789,wobble,0,1,18999,4.5,43.0,led,1,19.2,1,0.008526764566556135,4.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0
789,790,wobble,1,0,43999,4.35,65.0,led,1,16.0,1,0.005437623582354144,4.0,0.0,0.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0
790,791,wobble,1,0,33999,4.4,50.0,qled,1,22.4,1,0.006470778552310363,4.0,0.0,0.0,1.0,4.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0
791,792,wobble,1,0,37999,4.5,55.0,qled,1,22.4,1,0.006039632621911103,4.0,0.0,0.0,1.0,4.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0
792,793,wobble,1,0,25999,4.25,43.0,qled,1,22.4,1,0.007846455632908958,4.0,1.0,0.0,0.0,4.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0
793,794,blaupunkt,0,0,9749,4.0,32.0,qled,1,16.0,1,0.013950148733203405,4.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
794,795,thomson,0,0,9749,4.05,32.0,qled,0,16.0,1,0.012878243922453585,3.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
795,796,motorola,1,0,43999,4.55,65.0,qled,1,32.0,1,0.006308097911316166,4.0,0.0,0.0,1.0,7.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0
796,797,realme,1,0,31999,4.35,55.0,led,1,32.0,1,0.006525203912622269,4.0,0.0,0.0,1.0,7.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0
797,798,motorola,1,0,32999,4.15,55.0,qled,1,32.0,1,0.007419921815812601,4.0,0.0,0.0,1.0,7.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0
798,799,realme,1,0,42499,4.5,65.0,led,1,32.0,1,0.005400127061813219,4.0,0.0,0.0,1.0,7.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0
799,800,haier,1,0,60490,4.3,65.0,led,1,32.0,1,0.003909737146635808,4.0,1.0,0.0,0.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
800,801,haier,1,0,41490,4.3,55.0,led,1,32.0,1,0.005285610990600144,4.0,1.0,0.0,0.0,7.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
801,802,croma,1,0,27990,4.55,50.0,led,1,16.0,1,0.00780278670953912,4.0,0.0,1.0,0.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
802,803,vw,1,0,29999,4.75,55.0,qled,1,16.0,1,0.008233607786926231,4.0,0.0,0.0,1.0,,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0
803,804,motorola,0,1,22499,4.05,43.0,qled,1,19.2,1,0.007200320014222854,4.0,0.0,0.0,1.0,7.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0
804,805,croma,0,1,8490,4.75,32.0,led,0,16.0,1,0.01174911660777385,3.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
805,806,croma,1,0,23990,4.15,43.0,led,0,16.0,1,0.007438516048353481,3.0,0.0,1.0,0.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
806,807,realme,1,0,30499,4.2,55.0,qled,1,25.6,1,0.006885471654808354,4.0,0.0,0.0,1.0,7.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0
807,808,croma,1,0,36990,4.15,55.0,qled,1,25.6,1,0.005609624222762909,4.0,0.0,1.0,0.0,6.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
808,809,hisense,1,0,41990,4.4,55.0,led,1,16.0,1,0.005763276970707312,4.0,0.0,0.0,1.0,8.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0
809,810,haier,1,0,105990,4.55,65.0,miniled,1,64.0,1,0.0034342862534201338,4.0,1.0,0.0,0.0,7.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0
810,811,lg,1,0,78740,4.6,55.0,miniled,1,38.4,1,0.004089408178816358,4.0,1.0,0.0,0.0,10.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0
811,812,onida,1,0,24493,4.45,43.0,led,1,22.4,1,0.0078124362062630135,4.0,0.0,0.0,1.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
812,813,vzy,1,0,27990,4.45,43.0,qled,0,32.0,1,0.00779028224365845,3.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0
813,814,sansui,1,0,37490,4.0,55.0,led,1,16.0,1,0.005334755934915978,4.0,0.0,0.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
814,815,onida,1,0,47999,4.75,55.0,miniled,1,19.2,1,0.005739702910477301,4.0,1.0,0.0,0.0,6.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0
815,816,kodak,1,0,44999,4.45,65.0,qled,1,22.4,1,0.005537900842240939,4.0,0.0,0.0,1.0,6.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0
816,817,haier,1,0,60490,4.15,65.0,led,1,22.4,1,0.0032244999173417096,4.0,0.0,0.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
817,818,kodak,1,0,64999,4.35,75.0,qled,1,25.6,1,0.004015446391482946,4.0,0.0,0.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0
818,819,vu,1,0,93999,4.5,75.0,qled,1,16.0,1,0.00368620942775987,4.0,0.0,0.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0
819,820,sansui,0,1,26990,4.5,43.0,led,1,19.2,1,0.006669136717302705,4.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0
820,821,sansui,1,0,279990,4.3,100.0,qled,1,32.0,1,0.0012593306903817992,4.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,0.0,1.0
821,822,lg,0,0,15800,4.05,32.0,led,1,16.0,1,0.00871518987341772,3.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
822,823,acer,1,0,27999,4.75,50.0,qled,1,16.0,1,0.00933069038179935,4.0,1.0,0.0,0.0,7.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0
823,824,elista,1,0,25960,4.7,43.0,led,1,16.0,1,0.007785053929121726,4.0,0.0,0.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
824,825,croma,0,0,58990,4.65,65.0,qled,1,32.0,1,0.004650788269198169,4.0,0.0,1.0,0.0,6.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0
825,826,acer,1,0,43999,4.3,65.0,led,1,16.0,1,0.005472851655719447,4.0,0.0,0.0,1.0,7.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0
826,827,acer,1,0,30999,4.4,55.0,led,1,16.0,1,0.007664763379463854,4.0,1.0,0.0,0.0,7.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0
