,index,brand,ultra_hd,full_hd,Price,Rating,inches,display_type,wifi,rom,hdmi_port,value_score,smart_features,Company_amazon,Company_croma,Company_flipkart,ppi,resolution_width,resolution_height,fast_charging,ram,usb_port,Spec_Score,size_category,charging_category,brand_score
531,532,vw,1,0,10.918718232265189,4.6,75.0,qled,1,32.0,1,0.0055000996394862,4.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,7.538144329896907
532,533,lumio,1,0,10.545341438708522,4.25,55.0,qled,1,16.0,1,0.0067107029132345,4.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,7.538144329896907
533,534,samsung,1,0,10.357457069703909,4.05,43.0,led,1,19.2,1,0.0066878374087011,3.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,10.0
534,535,samsung,1,0,11.225123385317872,4.25,65.0,qled,1,22.4,1,0.0035704760634751,3.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,10.0
535,536,samsung,1,0,10.621107809394994,4.5,55.0,led,1,19.2,1,0.0061478409368138,3.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,10.0
536,537,samsung,1,0,10.571086129249698,4.35,50.0,led,1,19.2,1,0.0061361887663503,3.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,10.0
537,538,samsung,1,0,10.491024186183038,4.65,43.0,qled,1,19.2,1,0.0071061405946096,3.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,10.0
538,539,acer,1,0,10.858998997563564,4.6,43.0,qled,1,16.0,1,0.0048654781822727,4.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,7.0
539,540,tcl,0,0,9.615205300012317,4.0,32.0,qled,1,16.0,1,0.010140093395597,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
540,541,iffalcon,0,0,9.546812608597396,4.4,32.0,led,1,16.0,1,0.0110007857704121,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
541,542,thomson,0,1,9.546812608597396,4.3,40.0,led,1,19.2,1,0.0107507679119937,4.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,7.0
542,543,thomson,0,0,9.121509158269568,4.0,32.0,led,1,16.0,1,0.0135533938135315,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,7.0
543,544,uniboom,0,1,9.546169544733283,4.05,43.0,led,1,19.2,1,0.0101322373123659,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0
544,545,uniboom,0,0,9.121509158269568,4.7,32.0,led,0,16.0,1,0.0139210155148095,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0
545,546,infinix,0,1,9.51044496442652,4.25,40.0,qled,1,19.2,1,0.0113341729016964,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,6.0
546,547,croma,1,0,10.491024186183038,4.05,55.0,led,1,25.6,1,0.0052889691580994,4.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0
547,548,onida,1,0,10.03771245462736,4.0,43.0,led,1,19.2,1,0.0075201119272472,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,6.0
548,549,lg,0,0,9.905285934477508,4.6,32.0,led,1,16.0,1,0.0087247317194908,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,10.0
549,550,onida,0,0,9.472704636443671,4.55,32.0,qled,1,16.0,1,0.0140010770059235,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,6.0
550,551,toshiba,1,0,10.819778284410283,4.75,65.0,qled,1,16.0,1,0.006270125402508,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0
551,552,toshiba,1,0,10.545341438708522,4.55,55.0,qled,1,16.0,1,0.007543619568936,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0
552,553,tcl,1,0,12.345797413264954,4.65,77.0,miniled,1,44.8,1,0.001542252479739705,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,2.0,8.0
553,554,blackdecker,1,0,10.308952660644293,4.05,50.0,led,1,16.0,1,0.0072902430081002,4.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0
554,555,lloyd,0,1,10.036706396322352,4.2,43.0,led,1,19.2,1,0.0068011729178519,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0
555,556,croma,0,0,9.121509158269568,4.55,32.0,led,1,16.0,1,0.014955514695145557,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,6.0
556,557,reliance,1,0,10.042858113983936,4.0,43.0,led,1,19.2,1,0.0074815137016093,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,5.0
557,558,infinix,1,0,10.203592144986466,4.1,55.0,qled,1,16.0,1,0.0083521611911552,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0
558,559,acer,1,0,11.170998377666052,4.75,65.0,qled,1,16.0,1,0.0046136629175523,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,7.0
559,560,acer,1,0,11.512925464970229,4.35,75.0,qled,1,32.0,1,0.0033060330603306,4.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,7.0
560,561,foxsky,1,0,10.645424897265505,4.35,65.0,qled,1,16.0,1,0.0068358770446915,4.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0
561,562,foxsky,1,0,11.156250521031495,4.5,75.0,qled,1,16.0,1,0.0045000642866326,4.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,4.0
562,563,reliance,1,0,10.30598158469934,4.7,55.0,qled,1,22.4,1,0.0080140421263791,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0
563,564,vu,1,0,11.089668007602317,4.65,65.0,qled,1,16.0,1,0.0052542372881355,4.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,7.0
564,565,foxsky,1,0,10.126631103850338,4.55,50.0,qled,1,25.6,1,0.0100104004160166,4.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0
565,566,foxsky,1,0,10.23995978915734,4.45,55.0,qled,1,25.6,1,0.0087413836208436,4.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0
566,567,samsung,1,0,11.225123385317872,4.6,55.0,qled,1,28.8,1,0.004109881317509,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,10.0
567,568,hisense,0,1,10.126271039034782,4.5,43.0,led,1,19.2,1,0.0073829531812725,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,8.0
568,569,acer,0,0,9.64212278840172,4.3,32.0,qled,1,16.0,1,0.0114487953763231,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,7.0
569,570,acer,1,0,10.545341438708522,4.1,55.0,qled,1,16.0,1,0.0067975473038764,4.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,7.0
570,571,acer,1,0,10.388995368317827,4.1,50.0,qled,1,16.0,1,0.0078217791316655,4.0,1.0,0.0,0.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,7.0
571,572,vu,1,0,10.22918769217543,4.6,50.0,led,1,16.0,1,0.0091339037510379,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,7.0
572,573,vu,1,0,10.274740715974104,4.35,43.0,led,1,16.0,1,0.0079527423249396,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,7.0
573,574,hisense,0,0,9.392661928770137,4.2,32.0,led,1,16.0,1,0.0126010500875072,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,8.0
574,575,xiaomi,1,0,11.170435156023451,4.6,65.0,qled,1,32.0,1,0.0044056958548711,4.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,8.0
575,576,realme,1,0,10.126631103850338,4.3,55.0,led,1,16.0,1,0.0082563302532101,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,7.0
576,577,realme,1,0,10.102338411281291,4.75,43.0,led,1,16.0,1,0.008955285052666,4.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,7.0
577,578,realme,1,0,10.54006438160768,4.25,65.0,qled,1,16.0,1,0.0064088997063414,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,7.0
578,579,xiaomi,1,0,10.437052663271608,4.4,55.0,led,1,19.2,1,0.0067098741898589,4.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,8.0
579,580,infinix,0,0,9.121509158269568,4.05,32.0,led,1,16.0,1,0.0149482081200142,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
580,581,samsung,1,0,10.736201004154935,4.2,55.0,led,1,22.4,1,0.004931506849315,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0
581,582,sony,1,0,12.345797413264954,4.4,65.0,oled,1,32.0,1,0.001542252479739705,4.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,10.0
582,583,sony,1,0,12.345797413264954,4.3,75.0,qled,1,32.0,1,0.001542252479739705,4.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,10.0
583,584,sony,1,0,12.345797413264954,4.35,77.0,qled,1,32.0,1,0.001542252479739705,4.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,0.0,1.0,10.0
584,585,wobble,0,0,9.546812608597396,4.25,32.0,led,1,16.0,1,0.0112329452103721,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0
585,586,sony,1,0,11.194096663521613,4.65,50.0,led,1,16.0,1,0.0039656666529113,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0
586,587,sony,1,0,11.856451337535864,4.75,75.0,led,1,16.0,1,0.0023583232853393,4.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,10.0
587,588,hisense,1,0,11.002099841204238,4.65,65.0,qled,1,22.4,1,0.0051150852514208,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,8.0
588,589,kodak,0,0,9.259130536145614,4.55,32.0,qled,1,16.0,1,0.014955514695145557,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,6.0
589,590,haier,0,1,10.765934371538163,4.65,43.0,led,1,19.2,1,0.0042203132255477,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,7.0
590,591,thomson,0,0,9.259130536145614,4.3,32.0,qled,1,16.0,1,0.014955514695145557,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,7.0
591,592,sony,1,0,11.23837019120351,4.1,55.0,led,1,16.0,1,0.0032912225292801,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0
592,593,sony,0,0,10.274740715974104,4.25,32.0,led,1,16.0,1,0.006157295619179,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,10.0
593,594,hisense,1,0,10.691944912900398,4.6,65.0,led,1,16.0,1,0.0060637741766858,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,8.0
594,595,sony,0,0,10.257343526911065,4.6,32.0,led,1,16.0,1,0.0064584064584064,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,10.0
595,596,sony,1,0,10.799575577092764,4.5,50.0,led,1,16.0,1,0.0048674462744137,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0
596,597,sony,1,0,12.24043059304143,4.7,65.0,miniled,1,32.0,1,0.0018392192859558,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,10.0
597,598,samsung,1,0,12.345797413264954,4.2,77.0,led,1,28.8,1,0.001542252479739705,4.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,2.0,10.0
598,599,hisense,1,0,10.38176932322609,4.65,55.0,qled,1,19.2,1,0.0085030218503021,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,8.0
599,600,toshiba,1,0,11.76756768334381,4.5,77.0,qled,1,32.0,1,0.0026511833425065,4.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,0.0,1.0,8.0
600,601,hisense,1,0,10.043249494911286,4.35,43.0,led,1,16.0,1,0.0100243488847341,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,8.0
601,602,croma,0,0,9.121509158269568,4.0,32.0,led,0,16.0,1,0.0120200333889816,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0
602,603,croma,1,0,11.08206562284212,4.5,75.0,qled,1,16.0,1,0.0040849924608425,4.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,6.0
603,604,hisense,1,0,10.876366535738477,4.4,65.0,qled,1,28.8,1,0.0055717255717255,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,8.0
604,605,redmi,0,0,9.546812608597396,4.3,32.0,led,1,16.0,1,0.0098292735195371,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,7.0
605,606,hisense,1,0,11.353355125282244,4.0,75.0,qled,1,25.6,1,0.0034721407624633,4.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,8.0
606,607,iffalcon,0,0,9.903037451255743,4.5,32.0,led,1,16.0,1,0.0083291645822911,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
607,608,samsung,1,0,10.950648639613158,4.35,55.0,qled,1,25.6,1,0.0043507632918055,4.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0
608,609,toshiba,1,0,10.586584397242571,4.75,55.0,qled,1,28.8,1,0.0074370564913255,4.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,8.0
609,610,sony,1,0,11.156250521031495,4.25,65.0,led,1,16.0,1,0.0037643394905641,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0
610,611,tcl,1,0,12.025695197731086,4.65,65.0,qled,1,32.0,1,0.0018099886220731,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,8.0
611,612,lg,1,0,11.074342980399235,4.35,65.0,led,1,19.2,1,0.0037096474090613,4.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0
612,613,lg,1,0,10.668839108844995,4.25,55.0,led,1,22.4,1,0.0051402521282039,4.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0
613,614,tcl,1,0,11.711702550502414,4.6,55.0,qled,1,32.0,1,0.0021870645134847,3.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,8.0
614,615,lg,1,0,12.0435537160324,4.15,65.0,oled,1,44.8,1,0.0019773645727327,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,10.0
615,616,tcl,1,0,11.695247021764184,4.55,75.0,qled,1,16.0,1,0.0025025208543404,4.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0
616,617,motorola,1,0,10.933089112414988,4.75,65.0,qled,1,16.0,1,0.0051742919389978,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,7.0
617,618,tcl,0,1,9.391911647379434,4.55,32.0,led,1,19.2,1,0.0132819015846538,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0
618,619,motorola,1,0,10.477287975463508,4.35,55.0,miniled,1,16.0,1,0.007107242457534,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,7.0
619,620,tcl,1,0,10.173514689749188,4.3,50.0,led,1,16.0,1,0.0085346768960647,3.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,8.0
620,621,tcl,1,0,10.46310334047155,4.75,55.0,qled,1,32.0,1,0.0081430898025657,3.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,8.0
621,622,samsung,1,0,12.345797413264954,4.65,75.0,qled,1,19.2,1,0.001542252479739705,4.0,1.0,0.0,0.0,4.0,1.0,2.0,3.0,0.0,1.0,4.0,1.0,0.0,10.0
622,623,samsung,1,0,11.231887935237117,4.4,50.0,qled,1,28.8,1,0.0038464085617028,4.0,0.0,1.0,0.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,10.0
623,624,samsung,1,0,11.15612194133691,4.0,65.0,led,1,25.6,1,0.0032576082297471,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,10.0
624,625,samsung,1,0,12.345797413264954,4.3,77.0,oled,1,41.6,1,0.001542252479739705,4.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,0.0,10.0
625,626,samsung,1,0,10.968043105074278,4.05,65.0,led,1,19.2,1,0.0038411795137092,3.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,10.0
626,627,samsung,1,0,10.545341438708522,4.55,50.0,led,1,19.2,1,0.0065856996236743,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,10.0
627,628,samsung,1,0,10.558413520275876,4.15,55.0,led,1,22.4,1,0.0058209304137769,3.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,10.0
628,629,samsung,1,0,10.463646050320772,4.05,43.0,led,1,19.2,1,0.005782740304986,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,10.0
629,630,samsung,1,0,11.512835460919986,4.75,65.0,qled,1,19.2,1,0.0031353135313531,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0
630,631,samsung,1,0,11.512835460919986,4.1,75.0,led,1,16.0,1,0.0025832583258325,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0
631,632,samsung,1,0,10.828182866754094,4.7,50.0,qled,1,22.4,1,0.0052200472025544,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0
632,633,lloyd,1,0,10.249061103403688,4.3,43.0,led,1,19.2,1,0.0065439745177844,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,5.0
633,634,samsung,1,0,10.518429918794682,4.7,43.0,led,1,19.2,1,0.0067342525006758,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,10.0
634,635,samsung,1,0,11.034744492199986,4.25,55.0,qled,1,19.2,1,0.0040450072592353,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0
635,636,kodak,0,1,9.581903928408666,4.75,43.0,led,1,19.2,1,0.0108110904200289,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,6.0
636,637,bpl,1,0,10.126631103850338,4.15,43.0,led,1,22.4,1,0.0078023120924837,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0
637,638,lg,1,0,10.957712470499596,4.65,55.0,qned,1,19.2,1,0.0049421542321497,4.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0
638,639,bpl,0,0,9.455245415071904,4.05,32.0,led,1,16.0,1,0.0098285580084546,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0
639,640,samsung,0,1,10.021270588192513,4.75,43.0,led,1,19.2,1,0.0076003377927907,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,10.0
640,641,foxsky,1,0,10.51867319162636,4.45,65.0,led,1,25.6,1,0.0050514878780507,4.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,4.0
641,642,panasonic,0,1,10.233366673687698,4.75,43.0,led,1,19.2,1,0.0059769908322847,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0
642,643,blaupunkt,1,0,10.22557105170524,4.1,55.0,led,1,22.4,1,0.0066850248197398,4.0,0.0,1.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0
643,644,tcl,0,1,10.379504316595238,4.75,43.0,led,0,19.2,1,0.0061971918489065,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,8.0
644,645,motorola,1,0,10.146433731146518,4.45,55.0,led,1,16.0,1,0.008027765794737,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0
645,646,croma,0,1,9.679781342959442,4.75,43.0,led,1,19.2,1,0.0101000625390869,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,6.0
646,647,haier,1,0,10.666417292697274,4.4,55.0,led,1,32.0,1,0.0053345768244346,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,7.0
647,648,iffalcon,1,0,10.437052663271608,4.45,55.0,qled,1,19.2,1,0.0071776298425173,3.0,0.0,1.0,0.0,3.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,1.0,7.0
648,649,hisense,1,0,12.345797413264954,4.2,77.0,laser,1,28.8,1,0.001542252479739705,4.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,0.0,1.0,8.0
649,650,xiaomi,1,0,10.51596683002862,4.7,55.0,led,1,19.2,1,0.0067508604569229,4.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,8.0
650,651,xiaomi,1,0,10.203258756085228,4.4,43.0,led,1,25.6,1,0.0081511670989255,4.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,8.0
651,652,xiaomi,1,0,10.322197887394314,4.65,50.0,led,1,22.4,1,0.0078012434619559,4.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,8.0
652,653,lg,1,0,11.461537429252754,4.3,48.0,oled,1,19.2,1,0.0026255395304768,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,2.0,10.0
653,654,lg,1,0,11.512835460919986,4.45,55.0,oled,1,19.2,1,0.0027147714771477,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0
654,655,panasonic,0,0,9.509778075438817,4.05,32.0,led,1,16.0,1,0.0102075611564121,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,8.0
655,656,panasonic,0,0,10.085809109330082,4.75,32.0,led,1,16.0,1,0.0071252968873703,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,8.0
656,657,onida,0,0,9.567665104756411,4.3,32.0,led,1,16.0,1,0.0108297187631173,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,6.0
657,658,westinghouse,0,0,9.121509158269568,4.05,32.0,led,1,16.0,1,0.0148516501833537,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0
658,659,lg,1,0,11.082004077752629,4.65,65.0,led,1,22.4,1,0.0037205723957531,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0
659,660,lg,1,0,10.716216150693835,4.7,55.0,led,1,19.2,1,0.0055257320319432,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0
660,661,lg,1,0,10.714417768752456,4.35,50.0,led,1,19.2,1,0.0044467654836774,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0
661,662,haier,1,0,10.596409707779776,4.3,50.0,led,1,32.0,1,0.0054838709677419,4.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,7.0
662,663,haier,1,0,10.403990075979044,4.45,43.0,led,1,32.0,1,0.0066095786602,4.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,7.0
663,664,kodak,0,0,9.121509158269568,4.4,32.0,led,1,16.0,1,0.014955514695145557,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,6.0
664,665,lg,1,0,10.349966636734909,4.55,43.0,led,1,22.4,1,0.0069876819708846,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,10.0
