,index,brand,ultra_hd,full_hd,Rating,inches,display_type,wifi,rom,value_score,smart_features,Company_amazon,Company_croma,Company_flipkart,ppi,resolution_width,resolution_height,fast_charging,ram,Spec_Score,size_category,charging_category,brand_category,Price
696,697,21.0,0,0,4.4,32.0,2.0,1,16.0,0.0149555146951455,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,9.121509158269568
697,698,26.0,1,0,4.25,43.0,2.0,1,19.2,0.0061553846684368,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,10.275051108968611
698,699,45.0,1,0,4.05,65.0,2.0,1,25.6,0.0037267453490698,3.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,10.819598268208338
699,700,41.0,1,0,4.2,65.0,6.0,1,19.2,0.0015635070563395,4.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,0.0,4.0,1.0,1.0,0.0,12.100606568745413
700,701,44.0,1,0,4.7,43.0,2.0,1,19.2,0.0036039339889981,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,11.001949829953112
701,702,41.0,1,0,4.35,43.0,2.0,1,19.2,0.0058454951717241,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,10.373491181781864
702,703,26.0,0,1,4.05,32.0,2.0,1,19.2,0.0047586535408066,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,10.357457069703909
703,704,44.0,1,0,4.6,65.0,2.0,1,22.4,0.0033124416588878,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,11.225123385317872
704,705,26.0,0,0,4.15,32.0,2.0,1,16.0,0.0111348803480783,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.531771484474335
705,706,56.0,0,0,4.15,32.0,2.0,1,16.0,0.0117593132761063,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.392661928770137
706,707,41.0,1,0,4.05,43.0,2.0,1,22.4,0.00486,4.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,10.463131911491969
707,708,41.0,1,0,4.3,65.0,6.0,1,19.2,0.0023184624749978,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,11.65260914341328
708,709,41.0,1,0,4.0,55.0,6.0,1,19.2,0.0040007274049827,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,10.91492481446108
709,710,41.0,1,0,4.1,65.0,6.0,1,19.2,0.0018609123778752,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,11.775220496271928
710,711,41.0,1,0,4.25,55.0,2.0,1,22.4,0.0040661013263752,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,10.736201004154935
711,712,41.0,1,0,4.25,75.0,2.0,1,25.6,0.0025502684493104,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,11.461537429252754
712,713,15.0,1,0,4.25,50.0,2.0,1,25.6,0.0066302652106084,4.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,10.126631103850338
713,714,46.0,1,0,4.25,54.72,2.0,1,22.4,0.0058953514629504,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,10.341742483467284
714,715,48.0,0,0,4.75,32.0,2.0,0,16.0,0.012856949519556,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,9.121509158269568
715,716,26.0,1,0,4.65,65.0,2.0,1,19.2,0.0035212173167595,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,11.15612194133691
716,717,26.0,1,0,4.6,55.0,5.0,1,32.0,0.0032714746082898,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,11.40746494431207
717,718,15.0,0,1,4.7,43.0,2.0,1,19.2,0.0130163858758366,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,9.472704636443671
718,719,41.0,1,0,4.4,55.0,6.0,1,25.6,0.0041806967827971,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,11.001949829953112
719,720,41.0,1,0,4.0,50.0,6.0,1,19.2,0.0038552464084378,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,10.91492481446108
720,721,41.0,1,0,4.05,65.0,2.0,1,19.2,0.0030885110638829,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,11.28966940732742
721,722,41.0,1,0,4.75,65.0,6.0,1,19.2,0.0025610922688929,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,11.65260914341328
722,723,41.0,1,0,4.65,55.0,6.0,1,22.4,0.003472462995066,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,11.225123385317872
723,724,41.0,1,0,4.45,43.0,2.0,1,19.2,0.0056295969402765,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,10.43385106267516
724,725,41.0,1,0,4.1,75.0,2.0,1,22.4,0.0025513945993999,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,11.40746494431207
725,726,41.0,1,0,4.3,55.0,2.0,1,19.2,0.0044964764719254,3.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,10.69174034652358
726,727,41.0,1,0,4.25,43.0,2.0,1,19.2,0.0055395574416489,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,10.403990075979044
727,728,11.0,0,0,4.35,32.0,2.0,1,16.0,0.0149555146951455,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,9.210340371976184
728,729,26.0,1,0,4.75,65.0,2.0,1,22.4,0.0041167352789213,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,11.002099841204238
729,730,41.0,1,0,4.35,43.0,2.0,1,19.2,0.0055030891438658,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,10.43385106267516
730,731,41.0,0,0,4.15,32.0,2.0,0,16.0,0.0060018406521167,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.62990560446313
731,732,56.0,1,0,4.35,55.0,2.0,1,25.6,0.0052930668461657,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,10.561706792794787
732,733,41.0,0,0,4.4,32.0,2.0,1,16.0,0.0060624916662962,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.021270588192513
733,734,26.0,0,1,4.05,43.0,2.0,1,19.2,0.0045889018012783,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,10.446422122219738
734,735,26.0,1,0,4.25,75.0,2.0,1,16.0,0.0020060160481283,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,11.736069016284436
735,736,41.0,1,0,4.05,55.0,6.0,1,28.8,0.0017895487561919,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,11.76756768334381
736,737,40.0,0,1,4.6,32.0,2.0,1,19.2,0.0149555146951455,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,9.121509158269568
737,738,56.0,0,0,4.35,32.0,2.0,1,16.0,0.0113777982921763,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.472704636443671
738,739,26.0,1,0,4.6,65.0,2.0,1,19.2,0.002811142346026,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,11.407564949312402
739,740,27.0,1,0,4.45,43.0,6.0,1,19.2,0.0071575929228294,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,10.261161996807944
740,741,20.0,1,0,4.45,55.0,2.0,1,22.4,0.0063573244949855,3.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,10.46310334047155
741,742,26.0,1,0,4.25,75.0,2.0,1,22.4,0.0028625369935707,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,11.492630916700763
742,743,45.0,1,0,4.75,75.0,6.0,1,16.0,0.0039192399049881,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,11.28966940732742
743,744,42.0,0,1,4.2,43.0,2.0,1,19.2,0.0068278449353897,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,10.085434039
744,745,41.0,1,0,4.1,50.0,2.0,1,25.6,0.0051840144502144,3.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,10.698536775122504
745,746,41.0,1,0,4.1,65.0,3.0,1,41.6,0.0015422524797397,4.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,0.0,0.0,12.345797413264954
746,747,41.0,1,0,4.55,65.0,2.0,1,28.8,0.0036944193839412,3.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,0.0,11.25920672006374
747,748,41.0,1,0,4.4,43.0,6.0,1,19.2,0.0044411818682327,4.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,10.90579082939994
748,749,41.0,1,0,4.4,65.0,2.0,1,28.8,0.004190542707027,3.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,0.0,11.05089000537367
749,750,41.0,1,0,4.25,43.0,2.0,1,22.4,0.0058173203474598,3.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,10.54510456855174
750,751,45.0,1,0,4.6,65.0,6.0,1,32.0,0.0047353637553493,3.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,0.0,11.127262984158245
751,752,48.0,0,1,4.75,43.0,2.0,1,19.2,0.0089805462958356,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,9.908475094047168
752,753,17.0,0,0,4.7,32.0,6.0,1,16.0,0.0134295306807629,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,9.546812608597396
753,754,26.0,1,0,4.45,65.0,2.0,1,19.2,0.0037903558181068,3.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,11.19534760016878
754,755,26.0,1,0,4.15,65.0,2.0,1,25.6,0.0036007882468859,3.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,11.127262984158245
755,756,13.0,0,0,4.0,32.0,2.0,1,16.0,0.0115641215715344,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,9.509778075438817
756,757,37.0,0,1,4.55,43.0,2.0,1,19.2,0.0087264258641947,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,9.994241915804592
757,758,47.0,1,0,4.25,43.0,2.0,1,25.6,0.0074401571989996,4.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,10.239638308916676
758,759,17.0,1,0,4.2,65.0,2.0,1,22.4,0.0047049409881976,4.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,10.819598268208338
759,760,41.0,1,0,4.65,65.0,6.0,1,19.2,0.0032635283675133,4.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,0.0,11.48133159337905
760,761,47.0,1,0,4.55,50.0,2.0,1,22.4,0.007253829321663,4.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,10.373209892223665
761,762,41.0,1,0,4.5,75.0,2.0,1,22.4,0.0034659156224853,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,0.0,11.373559944009717
762,763,41.0,1,0,4.5,55.0,5.0,1,41.6,0.0020387866732968,4.0,0.0,1.0,0.0,3.0,1.0,2.0,3.0,2.0,4.0,1.0,0.0,0.0,12.10620258525479
763,764,41.0,1,0,4.25,75.0,2.0,1,22.4,0.0027783198360815,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,0.0,11.537530268827478
764,765,41.0,1,0,4.55,55.0,5.0,1,38.4,0.0031597514791803,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,0.0,11.589886506106357
765,766,41.0,1,0,4.55,65.0,5.0,1,41.6,0.0017373516978044,4.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,0.0,0.0,12.30134191540679
766,767,41.0,1,0,4.4,77.0,6.0,1,44.8,0.0015422524797397,4.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,12.345797413264954
767,768,41.0,1,0,4.2,65.0,6.0,1,19.2,0.0022177774221937,4.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,11.735997013692314
768,769,47.0,0,1,4.35,43.0,6.0,1,19.2,0.0078331332533013,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,10.126271039034782
769,770,17.0,1,0,4.15,55.0,2.0,1,22.4,0.0062267296471242,4.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,10.491024186183038
770,771,31.0,0,1,4.3,43.0,6.0,1,19.2,0.0087915018445264,4.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,10.021270588192513
771,772,13.0,1,0,4.65,55.0,6.0,1,32.0,0.0063122171945701,4.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,10.645210588588755
772,773,12.0,1,0,4.35,75.0,4.0,1,32.0,0.0046899170299535,4.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,11.06663836234181
773,774,3.0,0,0,4.4,32.0,2.0,1,16.0,0.011864406779661,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,9.471242028892997
774,775,34.0,1,0,4.55,55.0,6.0,1,22.4,0.0063426164429225,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,10.404262840448617
775,776,41.0,1,0,4.0,77.0,6.0,1,38.4,0.0015422524797397,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,2.0,0.0,12.345797413264954
776,777,10.0,1,0,4.0,55.0,2.0,1,19.2,0.0067453625632377,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,10.146433731146518
777,778,10.0,0,1,4.2,43.0,2.0,1,19.2,0.0100806720448029,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,9.615805480084347
778,779,16.0,0,1,4.5,43.0,2.0,1,19.2,0.0065048183839881,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,10.202888193567093
779,780,37.0,1,0,4.3,77.0,6.0,1,32.0,0.0031754171837659,4.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,0.0,2.0,0.0,11.487607656985938
780,781,37.0,1,0,4.45,65.0,6.0,1,32.0,0.0059001325872491,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,10.703244468154333
781,782,34.0,1,0,4.6,43.0,6.0,1,25.6,0.0082736789093132,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,10.232791299678729
782,783,34.0,1,0,4.75,43.0,2.0,1,22.4,0.0087833503151062,3.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,10.184900011974314
783,784,34.0,1,0,4.35,50.0,6.0,1,22.4,0.0069602141604357,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,10.388995368317827
784,785,37.0,0,0,4.6,32.0,6.0,1,16.0,0.0149555146951455,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.323669057283183
785,786,40.0,1,0,4.45,43.0,2.0,1,25.6,0.0078936596015646,4.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,9.99820664859396
786,787,40.0,0,1,4.55,43.0,2.0,0,19.2,0.0071891294043292,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,9.851562479671207
787,788,40.0,1,0,4.75,55.0,2.0,0,25.6,0.0053910176728098,3.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,10.518862362921531
788,789,54.0,0,1,4.5,43.0,2.0,1,19.2,0.0085267645665561,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,9.852194258148575
789,790,54.0,1,0,4.35,65.0,2.0,1,16.0,0.0054376235823541,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,10.691944912900398
790,791,54.0,1,0,4.4,50.0,6.0,1,22.4,0.0064707785523103,4.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,10.4341158035983
791,792,54.0,1,0,4.5,55.0,6.0,1,22.4,0.0060396326219111,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,10.545341438708522
792,793,54.0,1,0,4.25,43.0,6.0,1,22.4,0.0078464556329089,4.0,1.0,0.0,0.0,4.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,10.16585181700362
793,794,8.0,0,0,4.0,32.0,6.0,1,16.0,0.0139501487332034,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,9.185022563991891
794,795,46.0,0,0,4.05,32.0,6.0,0,16.0,0.0128782439224535,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,9.185022563991891
795,796,31.0,1,0,4.55,65.0,6.0,1,32.0,0.0063080979113161,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,10.691944912900398
796,797,37.0,1,0,4.35,55.0,2.0,1,32.0,0.0065252039126222,4.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,10.373491181781864
797,798,31.0,1,0,4.15,55.0,6.0,1,32.0,0.0074199218158126,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,10.404262840448617
798,799,37.0,1,0,4.5,65.0,2.0,1,32.0,0.0054001270618132,4.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,10.657259354912508
799,800,16.0,1,0,4.3,65.0,2.0,1,32.0,0.0039097371466358,4.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,11.010249872622438
800,801,16.0,1,0,4.3,55.0,2.0,1,32.0,0.0052856109906001,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,10.63323181522976
801,802,13.0,1,0,4.55,50.0,2.0,1,16.0,0.0078027867095391,4.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,10.239638308916676
802,803,51.0,1,0,4.75,55.0,6.0,1,16.0,0.0082336077869262,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,10.308952660644293
803,804,31.0,0,1,4.05,43.0,6.0,1,19.2,0.0072003200142228,4.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,10.021270588192513
804,805,13.0,0,1,4.75,32.0,2.0,0,16.0,0.0117491166077738,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,9.121509158269568
805,806,13.0,1,0,4.15,43.0,2.0,0,16.0,0.0074385160483534,3.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,10.085434039
806,807,37.0,1,0,4.2,55.0,6.0,1,25.6,0.0068854716548083,4.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,10.325481962595504
807,808,13.0,1,0,4.15,55.0,6.0,1,25.6,0.0056096242227629,4.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,10.518429918794682
808,809,17.0,1,0,4.4,55.0,2.0,1,16.0,0.0057632769707073,4.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,10.645210588588755
809,810,16.0,1,0,4.55,65.0,4.0,1,44.8,0.0034342862534201,4.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,11.571109463829137
810,811,26.0,1,0,4.6,55.0,4.0,1,38.4,0.0040894081788163,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,0.0,11.273919264442483
811,812,34.0,1,0,4.45,43.0,2.0,1,22.4,0.007812436206263,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,10.106183468581232
812,813,52.0,1,0,4.45,43.0,6.0,0,32.0,0.0077902822436584,3.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,10.239638308916676
813,814,42.0,1,0,4.0,55.0,2.0,1,16.0,0.0053347559349159,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,10.531856183153891
814,815,34.0,1,0,4.75,55.0,4.0,1,19.2,0.0057397029104773,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,10.778956289890028
815,816,24.0,1,0,4.45,65.0,6.0,1,22.4,0.0055379008422409,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,10.714417768752456
816,817,16.0,1,0,4.15,65.0,2.0,1,22.4,0.0032244999173417,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,11.010249872622438
817,818,24.0,1,0,4.35,75.0,6.0,1,25.6,0.0040154463914829,4.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0,11.082142548877776
818,819,50.0,1,0,4.5,75.0,6.0,1,16.0,0.0036862094277598,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,0.0,11.451050061252142
819,820,42.0,0,1,4.5,43.0,2.0,1,19.2,0.0066691367173027,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,10.203258756085228
820,821,42.0,1,0,4.3,77.0,6.0,1,32.0,0.0015422524797397,4.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,4.0,0.0,1.0,1.0,12.345797413264954
821,822,26.0,0,0,4.05,32.0,2.0,1,16.0,0.0087151898734177,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.6678285081515
822,823,0.0,1,0,4.75,50.0,6.0,1,16.0,0.0093306903817993,4.0,1.0,0.0,0.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,10.23995978915734
823,824,14.0,1,0,4.7,43.0,2.0,1,16.0,0.0077850539291217,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,10.164350690877352
824,825,13.0,0,0,4.65,65.0,6.0,1,32.0,0.0046507882691981,4.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,10.985140168879203
825,826,0.0,1,0,4.3,65.0,2.0,1,16.0,0.0054728516557194,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,10.691944912900398
826,827,0.0,1,0,4.4,55.0,2.0,1,16.0,0.0076647633794638,4.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,10.341742483467284
827,828,54.0,1,0,4.15,43.0,2.0,1,16.0,0.0099199960973706,4.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,9.9281801651265
828,829,47.0,1,0,4.15,77.0,6.0,1,16.0,0.0015422524797397,4.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,0.0,12.345797413264954
829,830,30.0,0,0,4.1,32.0,6.0,1,16.0,0.0102507321951567,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,9.546812608597396
830,831,45.0,1,0,4.4,77.0,4.0,1,44.8,0.0015422524797397,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,2.0,0.0,12.345797413264954
831,832,30.0,0,1,4.25,43.0,6.0,1,19.2,0.0050765299036084,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,10.491274217438248
832,833,47.0,1,0,4.2,75.0,6.0,1,28.8,0.0035768203460689,4.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,11.258033215341438
833,834,31.0,1,0,4.35,75.0,6.0,1,32.0,0.0042119716185971,4.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,0.0,11.05089000537367
834,835,30.0,1,0,4.25,43.0,6.0,1,32.0,0.0093503740149605,4.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,10.126631103850338
835,836,30.0,1,0,4.15,65.0,2.0,1,32.0,0.0039277487097983,4.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,10.933106969717286
